racedate,venue,race_no,pair,p12,stake_Q,Q_div,Q_ret,stake_QP,QP_offered,QP_div,QP_ret,total_stake,total_return,profit
2024/09/08,ST,1,8-11,1.87,50,330.0,1650.0,50,Y,107.0,535.0,100,2185.0,2085.0
2024/09/08,ST,2,11-13,1.923,300,,0.0,300,Y,,0.0,600,0.0,-600.0
2024/09/08,ST,3,6-8,1.886,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/08,ST,4,4-10,1.908,100,,0.0,100,Y,189.5,1895.0,200,1895.0,1695.0
2024/09/08,ST,5,3-5,1.901,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/09/08,ST,6,3-4,1.887,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/08,ST,7,4-5,1.89,50,,0.0,50,Y,68.0,340.0,100,340.0,240.0
2024/09/08,ST,8,1-13,1.915,100,,0.0,100,Y,307.5,3075.0,200,3075.0,2875.0
2024/09/08,ST,10,5-9,1.903,100,,0.0,100,Y,43.0,430.0,200,430.0,230.0
2024/09/11,HV,1,2-9,1.91,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/09/11,HV,2,3-6,1.857,50,299.0,1495.0,50,Y,95.5,477.5,100,1972.5,1872.5
2024/09/11,HV,4,2-6,1.887,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/11,HV,5,3-6,1.871,50,1045.5,5227.5,50,Y,327.0,1635.0,100,6862.5,6762.5
2024/09/11,HV,6,1-10,1.898,50,,0.0,50,Y,138.5,692.5,100,692.5,592.5
2024/09/11,HV,7,4-11,1.893,50,,0.0,50,Y,53.0,265.0,100,265.0,165.0
2024/09/11,HV,8,4-5,1.871,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/15,ST,1,1-8,1.895,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/15,ST,2,1-9,1.894,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/15,ST,3,1-5,1.922,300,,0.0,300,Y,,0.0,600,0.0,-600.0
2024/09/15,ST,4,2-3,1.871,50,,0.0,50,Y,182.0,910.0,100,910.0,810.0
2024/09/15,ST,5,6-12,1.875,50,3178.0,15890.0,50,Y,667.5,3337.5,100,19227.5,19127.5
2024/09/15,ST,6,3-5,1.879,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/15,ST,7,4-11,1.916,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/09/15,ST,9,5-6,1.88,50,,0.0,50,Y,115.0,575.0,100,575.0,475.0
2024/09/15,ST,10,9-12,1.9,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/18,HV,1,3-6,1.893,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/18,HV,2,3-9,1.888,50,,0.0,50,Y,122.0,610.0,100,610.0,510.0
2024/09/18,HV,3,1-9,1.904,100,,0.0,100,Y,67.5,675.0,200,675.0,475.0
2024/09/18,HV,5,2-5,1.866,50,153.5,767.5,50,Y,53.5,267.5,100,1035.0,935.0
2024/09/18,HV,6,2-5,1.91,100,388.5,3885.0,100,Y,126.0,1260.0,200,5145.0,4945.0
2024/09/18,HV,7,2-8,1.895,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/18,HV,8,9-12,1.9,50,1316.5,6582.5,50,Y,372.0,1860.0,100,8442.5,8342.5
2024/09/22,ST,1,6-8,1.892,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/22,ST,2,4-8,1.88,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/22,ST,3,3-7,1.86,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/22,ST,4,8-10,1.882,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/22,ST,6,8-10,1.905,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/09/22,ST,7,1-5,1.86,50,209.0,1045.0,50,Y,47.0,235.0,100,1280.0,1180.0
2024/09/22,ST,8,4-7,1.893,50,,0.0,50,Y,46.5,232.5,100,232.5,132.5
2024/09/22,ST,9,5-9,1.869,50,,0.0,50,Y,45.5,227.5,100,227.5,127.5
2024/09/22,ST,10,2-8,1.919,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/09/25,HV,1,3-4,1.878,50,219.5,1097.5,50,Y,66.5,332.5,100,1430.0,1330.0
2024/09/25,HV,2,7-9,1.878,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/25,HV,4,1-3,1.867,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/25,HV,5,6-10,1.879,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/25,HV,6,3-9,1.862,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/25,HV,7,2-6,1.878,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,1,4-7,1.863,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,2,4-7,1.873,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,3,5-8,1.903,100,,0.0,100,Y,217.5,2175.0,200,2175.0,1975.0
2024/09/28,ST,5,2-9,1.899,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,6,2-7,1.878,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,7,2-6,1.859,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/09/28,ST,8,1-5,1.919,100,,0.0,100,Y,304.0,3040.0,200,3040.0,2840.0
2024/09/28,ST,9,6-7,1.925,300,,0.0,300,Y,33.0,990.0,600,990.0,390.0
2024/09/28,ST,10,3-5,1.912,100,485.5,4855.0,100,Y,155.5,1555.0,200,6410.0,6210.0
2024/10/01,ST,1,2-3,1.912,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/10/01,ST,2,2-6,1.898,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/01,ST,3,2-9,1.913,100,,0.0,100,Y,68.5,685.0,200,685.0,485.0
2024/10/01,ST,4,9-11,1.898,50,,0.0,50,Y,280.5,1402.5,100,1402.5,1302.5
2024/10/01,ST,5,10-11,1.939,300,,0.0,300,Y,,0.0,600,0.0,-600.0
2024/10/01,ST,6,1-8,1.936,300,,0.0,300,Y,237.0,7110.0,600,7110.0,6510.0
2024/10/01,ST,7,6-7,1.898,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/01,ST,8,8-9,1.877,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/01,ST,9,4-9,1.926,300,,0.0,300,Y,,0.0,600,0.0,-600.0
2024/10/01,ST,10,6-11,1.896,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/06,ST,2,1-5,1.888,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/06,ST,3,2-7,1.903,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/10/06,ST,5,1-8,1.864,50,,0.0,50,Y,333.5,1667.5,100,1667.5,1567.5
2024/10/06,ST,7,5-6,1.867,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/06,ST,8,5-11,1.898,50,73.5,367.5,50,Y,30.5,152.5,100,520.0,420.0
2024/10/06,ST,9,5-11,1.891,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/06,ST,10,1-2,1.859,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/09,HV,1,2-7,1.866,50,,0.0,50,Y,50.5,252.5,100,252.5,152.5
2024/10/09,HV,2,2-5,1.905,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/10/09,HV,3,4-7,1.913,100,416.5,4165.0,100,Y,150.0,1500.0,200,5665.0,5465.0
2024/10/09,HV,5,3-12,1.869,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/09,HV,6,1-6,1.913,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/10/09,HV,7,1-2,1.888,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/09,HV,8,10-11,1.859,50,152.0,760.0,50,Y,58.0,290.0,100,1050.0,950.0
2024/10/13,ST,1,1-13,1.851,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/13,ST,2,3-8,1.896,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/13,ST,3,2-5,1.854,50,,0.0,50,Y,103.0,515.0,100,515.0,415.0
2024/10/13,ST,4,2-3,1.923,300,,0.0,300,Y,391.0,11730.0,600,11730.0,11130.0
2024/10/13,ST,6,6-11,1.861,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/13,ST,7,1-5,1.893,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/13,ST,8,3-7,1.875,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/13,ST,9,2-4,1.863,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/16,HV,1,2-9,1.881,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/16,HV,2,7-9,1.861,50,499.5,2497.5,50,Y,148.5,742.5,100,3240.0,3140.0
2024/10/16,HV,3,4-10,1.886,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/16,HV,4,5-9,1.86,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/16,HV,5,1-11,1.856,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/16,HV,8,4-7,1.887,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/20,ST,1,6-8,1.896,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/20,ST,3,2-11,1.883,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/20,ST,5,6-8,1.871,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/20,ST,6,1-5,1.866,50,,0.0,50,Y,66.5,332.5,100,332.5,232.5
2024/10/20,ST,7,1-2,1.935,300,,0.0,300,Y,19.5,585.0,600,585.0,-15.0
2024/10/20,ST,8,2-13,1.924,300,,0.0,300,Y,34.0,1020.0,600,1020.0,420.0
2024/10/20,ST,9,6-11,1.871,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/20,ST,10,11-14,1.865,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/23,ST,2,6-10,1.856,50,,0.0,50,Y,1094.0,5470.0,100,5470.0,5370.0
2024/10/23,ST,3,6-8,1.868,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/23,ST,4,2-3,1.87,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/23,ST,5,2-12,1.888,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/23,ST,6,1-9,1.865,50,345.0,1725.0,50,Y,119.5,597.5,100,2322.5,2222.5
2024/10/23,ST,7,2-3,1.88,50,,0.0,50,Y,152.0,760.0,100,760.0,660.0
2024/10/27,HV,1,7-9,1.892,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/27,HV,2,6-9,1.901,100,,0.0,100,Y,48.5,485.0,200,485.0,285.0
2024/10/27,HV,3,4-12,1.862,50,,0.0,50,Y,712.0,3560.0,100,3560.0,3460.0
2024/10/27,HV,4,10-12,1.899,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/27,HV,5,8-12,1.862,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/27,HV,6,2-7,1.872,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/27,HV,10,1-7,1.88,50,,0.0,50,Y,67.5,337.5,100,337.5,237.5
2024/10/30,HV,1,11-12,1.858,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/30,HV,3,3-8,1.893,50,103.0,515.0,50,Y,40.5,202.5,100,717.5,617.5
2024/10/30,HV,6,2-8,1.855,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/30,HV,7,2-10,1.867,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/10/30,HV,8,3-9,1.92,100,,0.0,100,Y,29.0,290.0,200,290.0,90.0
2024/11/03,ST,1,1-9,1.895,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/03,ST,2,6-8,1.868,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/03,ST,3,4-13,1.912,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/03,ST,5,5-11,1.893,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/03,ST,6,8-14,1.862,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/03,ST,7,2-4,1.885,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/03,ST,8,1-5,1.917,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/03,ST,9,5-8,1.902,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/03,ST,10,10-14,1.878,50,259.0,1295.0,50,Y,90.5,452.5,100,1747.5,1647.5
2024/11/06,HV,1,4-12,1.875,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/06,HV,2,4-11,1.853,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/06,HV,3,3-10,1.858,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/06,HV,5,5-7,1.864,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/06,HV,7,5-11,1.853,50,232.5,1162.5,50,Y,77.0,385.0,100,1547.5,1447.5
2024/11/06,HV,8,1-6,1.907,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/06,HV,9,2-7,1.884,50,,0.0,50,Y,155.5,777.5,100,777.5,677.5
2024/11/09,ST,3,2-4,1.886,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/09,ST,4,1-9,1.899,50,,0.0,50,Y,54.5,272.5,100,272.5,172.5
2024/11/09,ST,5,3-5,1.917,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/09,ST,6,7-9,1.872,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/09,ST,7,2-8,1.929,300,,0.0,300,Y,153.0,4590.0,600,4590.0,3990.0
2024/11/09,ST,8,3-7,1.918,100,,0.0,100,Y,91.5,915.0,200,915.0,715.0
2024/11/09,ST,9,6-12,1.891,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/09,ST,10,3-5,1.881,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/13,HV,2,2-11,1.887,50,,0.0,50,Y,101.0,505.0,100,505.0,405.0
2024/11/13,HV,5,1-7,1.899,50,,0.0,50,Y,71.5,357.5,100,357.5,257.5
2024/11/13,HV,6,7-11,1.866,50,,0.0,50,Y,47.0,235.0,100,235.0,135.0
2024/11/17,ST,1,2-3,1.902,100,2364.5,23645.0,100,Y,491.5,4915.0,200,28560.0,28360.0
2024/11/17,ST,2,10-11,1.912,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/17,ST,4,7-10,1.868,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/17,ST,5,4-10,1.882,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/17,ST,6,2-6,1.882,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/17,ST,7,7-9,1.893,50,,0.0,50,Y,144.5,722.5,100,722.5,622.5
2024/11/17,ST,8,1-9,1.903,100,247.0,2470.0,100,Y,54.0,540.0,200,3010.0,2810.0
2024/11/17,ST,9,2-10,1.867,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/17,ST,11,11-13,1.914,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/20,HV,1,4-6,1.851,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/20,HV,2,3-11,1.893,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/20,HV,4,1-11,1.893,50,,0.0,50,Y,96.5,482.5,100,482.5,382.5
2024/11/20,HV,5,4-10,1.851,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/20,HV,7,4-6,1.887,50,,0.0,50,Y,295.0,1475.0,100,1475.0,1375.0
2024/11/20,HV,8,2-10,1.883,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/20,HV,9,3-6,1.851,50,,0.0,50,Y,77.5,387.5,100,387.5,287.5
2024/11/24,ST,5,7-12,1.863,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/24,ST,6,6-7,1.888,50,,0.0,50,Y,304.5,1522.5,100,1522.5,1422.5
2024/11/24,ST,7,2-12,1.913,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/11/24,ST,8,9-13,1.859,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/24,ST,9,1-7,1.881,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/27,HV,1,9-11,1.888,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/27,HV,3,5-7,1.873,50,,0.0,50,Y,74.0,370.0,100,370.0,270.0
2024/11/27,HV,5,5-9,1.877,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/27,HV,6,10-11,1.855,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/27,HV,7,8-9,1.875,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/11/27,HV,9,3-12,1.878,50,,0.0,50,Y,626.5,3132.5,100,3132.5,3032.5
2024/12/01,ST,2,9-11,1.871,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/01,ST,6,6-11,1.866,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/01,ST,7,9-12,1.887,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/01,ST,8,3-11,1.851,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/01,ST,9,4-6,1.868,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/01,ST,10,3-7,1.881,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/04,HV,3,1-3,1.884,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/04,HV,4,1-8,1.851,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/04,HV,5,1-2,1.946,300,,0.0,300,Y,314.5,9435.0,600,9435.0,8835.0
2024/12/04,HV,6,1-10,1.876,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/04,HV,7,5-12,1.88,50,261.5,1307.5,50,Y,86.5,432.5,100,1740.0,1640.0
2024/12/04,HV,9,1-3,1.883,50,444.0,2220.0,50,Y,143.0,715.0,100,2935.0,2835.0
2024/12/08,ST,1,11-13,1.884,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/08,ST,2,7-8,1.875,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/08,ST,3,4-14,1.933,300,4533.0,135990.0,300,Y,1204.0,36120.0,600,172110.0,171510.0
2024/12/08,ST,4,4-10,1.871,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/08,ST,5,12-13,1.906,100,,0.0,100,Y,,0.0,200,0.0,-200.0
2024/12/08,ST,6,1-6,1.865,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/08,ST,7,2-10,1.899,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/08,ST,9,5-6,1.874,50,,0.0,50,Y,78.0,390.0,100,390.0,290.0
2024/12/08,ST,10,1-10,1.866,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/11,HV,1,5-7,1.86,50,,0.0,50,Y,129.0,645.0,100,645.0,545.0
2024/12/11,HV,4,1-7,1.866,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/11,HV,6,4-7,1.895,50,6363.5,31817.5,50,Y,1339.5,6697.5,100,38515.0,38415.0
2024/12/15,ST,2,1-4,1.867,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/15,ST,3,5-10,1.906,100,,0.0,100,Y,128.5,1285.0,200,1285.0,1085.0
2024/12/15,ST,4,5-6,1.852,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/15,ST,5,1-5,1.862,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/15,ST,6,7-10,1.874,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/15,ST,7,3-5,1.851,50,,0.0,50,Y,136.0,680.0,100,680.0,580.0
2024/12/15,ST,8,5-7,1.858,50,,0.0,50,Y,,0.0,100,0.0,-100.0
2024/12/15,ST,9,7-12,1.863,50,,0.0,50,Y,41.0,205.0,100,205.0,105.0
